user_id,event_date,event_type,plan,source_channel,feature_id
483,2026-02-08,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-02-09,feature_used,Enterprise,Paid_Search,F3_Integrations
483,2026-02-11,feature_used,Enterprise,Paid_Search,F2_Reports
483,2026-02-11,feature_used,Enterprise,Paid_Search,F4_Collaboration
483,2026-02-13,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-02-15,feature_used,Enterprise,Paid_Search,F2_Reports
483,2026-02-22,feature_used,Enterprise,Paid_Search,F3_Integrations
483,2026-02-23,feature_used,Enterprise,Paid_Search,F3_Integrations
483,2026-02-24,feature_used,Enterprise,Paid_Search,F2_Reports
483,2026-02-26,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-02-26,feature_used,Enterprise,Paid_Search,F4_Collaboration
483,2026-02-26,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-03-01,feature_used,Enterprise,Paid_Search,F4_Collaboration
483,2026-03-01,feature_used,Enterprise,Paid_Search,F2_Reports
483,2026-03-06,feature_used,Enterprise,Paid_Search,F3_Integrations
483,2026-03-09,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-03-14,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-03-15,feature_used,Enterprise,Paid_Search,F5_API
483,2026-03-16,feature_used,Enterprise,Paid_Search,F4_Collaboration
483,2026-03-17,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-03-21,feature_used,Enterprise,Paid_Search,F5_API
483,2026-03-22,feature_used,Enterprise,Paid_Search,F1_Search
483,2026-03-25,feature_used,Enterprise,Paid_Search,F4_Collaboration
484,2026-03-24,signup,Free,Direct,
485,2025-02-12,signup,Free,Referral,
485,2025-02-15,email_verified,Free,Referral,
485,2025-02-15,first_session,Free,Referral,
485,2025-02-19,first_key_action,Free,Referral,
485,2025-02-24,feature_used,Free,Referral,F1_Search
485,2025-02-26,feature_used,Free,Referral,F1_Search
485,2025-02-27,feature_used,Free,Referral,F5_API
485,2025-02-28,feature_used,Free,Referral,F1_Search
485,2025-03-02,feature_used,Free,Referral,F1_Search
485,2025-03-03,feature_used,Free,Referral,F1_Search
485,2025-03-04,feature_used,Free,Referral,F1_Search
485,2025-03-07,feature_used,Free,Referral,F1_Search
485,2025-03-12,feature_used,Free,Referral,F4_Collaboration
486,2026-03-06,signup,Free,Referral,
486,2026-03-09,email_verified,Free,Referral,
486,2026-03-10,first_session,Free,Referral,
486,2026-03-12,first_key_action,Free,Referral,
486,2026-03-16,feature_used,Free,Referral,F2_Reports
487,2025-08-08,signup,Free,Paid_Search,
487,2025-08-11,email_verified,Free,Paid_Search,
487,2025-08-12,first_session,Free,Paid_Search,
487,2025-08-16,first_key_action,Free,Paid_Search,
487,2025-08-17,feature_used,Free,Paid_Search,F2_Reports
487,2025-08-25,feature_used,Free,Paid_Search,F5_API
487,2025-08-26,feature_used,Free,Paid_Search,F1_Search
487,2025-08-27,feature_used,Free,Paid_Search,F2_Reports
487,2025-08-31,feature_used,Free,Paid_Search,F1_Search
487,2025-09-01,feature_used,Free,Paid_Search,F2_Reports
487,2025-09-02,feature_used,Free,Paid_Search,F3_Integrations
487,2025-09-02,feature_used,Free,Paid_Search,F1_Search
487,2025-09-02,feature_used,Free,Paid_Search,F2_Reports
487,2025-09-05,feature_used,Free,Paid_Search,F1_Search
487,2025-09-05,feature_used,Free,Paid_Search,F1_Search
487,2025-09-05,feature_used,Free,Paid_Search,F1_Search
487,2025-09-06,feature_used,Free,Paid_Search,F4_Collaboration
487,2025-09-12,feature_used,Free,Paid_Search,F4_Collaboration
487,2025-09-12,feature_used,Free,Paid_Search,F4_Collaboration
487,2025-09-12,feature_used,Free,Paid_Search,F2_Reports
487,2025-09-13,feature_used,Free,Paid_Search,F4_Collaboration
487,2025-09-14,feature_used,Free,Paid_Search,F1_Search
488,2025-04-10,signup,Pro,Content,
488,2025-04-13,email_verified,Pro,Content,
488,2025-04-13,first_session,Pro,Content,
488,2025-04-19,first_key_action,Pro,Content,
488,2025-04-24,feature_used,Pro,Content,F2_Reports
488,2025-04-25,feature_used,Pro,Content,F3_Integrations
488,2025-04-26,feature_used,Pro,Content,F4_Collaboration
488,2025-04-28,feature_used,Pro,Content,F4_Collaboration
488,2025-04-29,feature_used,Pro,Content,F4_Collaboration
488,2025-04-29,feature_used,Pro,Content,F1_Search
488,2025-04-29,feature_used,Pro,Content,F5_API
488,2025-04-30,feature_used,Pro,Content,F4_Collaboration
488,2025-04-30,feature_used,Pro,Content,F4_Collaboration
488,2025-05-01,feature_used,Pro,Content,F3_Integrations
488,2025-05-01,feature_used,Pro,Content,F3_Integrations
488,2025-05-03,feature_used,Pro,Content,F2_Reports
488,2025-05-03,feature_used,Pro,Content,F4_Collaboration
488,2025-05-03,feature_used,Pro,Content,F1_Search
488,2025-05-04,feature_used,Pro,Content,F2_Reports
488,2025-05-04,feature_used,Pro,Content,F1_Search
488,2025-05-04,feature_used,Pro,Content,F4_Collaboration
488,2025-05-05,feature_used,Pro,Content,F2_Reports
488,2025-05-09,feature_used,Pro,Content,F3_Integrations
488,2025-05-09,feature_used,Pro,Content,F1_Search
488,2025-05-09,feature_used,Pro,Content,F1_Search
488,2025-05-10,feature_used,Pro,Content,F4_Collaboration
488,2025-05-12,feature_used,Pro,Content,F1_Search
488,2025-05-13,feature_used,Pro,Content,F2_Reports
488,2025-05-15,feature_used,Pro,Content,F4_Collaboration
488,2025-05-18,feature_used,Pro,Content,F2_Reports
488,2025-05-21,feature_used,Pro,Content,F4_Collaboration
488,2025-05-23,feature_used,Pro,Content,F4_Collaboration
489,2026-02-08,signup,Free,Content,
490,2026-01-14,signup,Pro,Paid_Search,
490,2026-01-15,email_verified,Pro,Paid_Search,
490,2026-01-17,first_session,Pro,Paid_Search,
490,2026-01-19,first_key_action,Pro,Paid_Search,
490,2026-01-25,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-01-27,feature_used,Pro,Paid_Search,F3_Integrations
490,2026-01-27,feature_used,Pro,Paid_Search,F5_API
490,2026-01-28,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-01-29,feature_used,Pro,Paid_Search,F2_Reports
490,2026-01-30,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-01-30,feature_used,Pro,Paid_Search,F1_Search
490,2026-01-31,feature_used,Pro,Paid_Search,F3_Integrations
490,2026-01-31,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-02-02,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-02-04,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-02-05,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-02-05,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-02-06,feature_used,Pro,Paid_Search,F3_Integrations
490,2026-02-06,feature_used,Pro,Paid_Search,F2_Reports
490,2026-02-08,feature_used,Pro,Paid_Search,F2_Reports
490,2026-02-09,feature_used,Pro,Paid_Search,F1_Search
490,2026-02-10,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-02-10,feature_used,Pro,Paid_Search,F2_Reports
490,2026-02-12,feature_used,Pro,Paid_Search,F1_Search
490,2026-02-12,feature_used,Pro,Paid_Search,F4_Collaboration
490,2026-02-16,feature_used,Pro,Paid_Search,F5_API
490,2026-02-16,feature_used,Pro,Paid_Search,F1_Search
490,2026-02-17,feature_used,Pro,Paid_Search,F1_Search
490,2026-02-18,feature_used,Pro,Paid_Search,F3_Integrations
490,2026-02-18,feature_used,Pro,Paid_Search,F2_Reports
490,2026-02-19,feature_used,Pro,Paid_Search,F1_Search
490,2026-02-20,feature_used,Pro,Paid_Search,F1_Search
491,2024-11-15,signup,Pro,Organic,
492,2025-02-23,signup,Free,Paid_Social,
492,2025-02-25,email_verified,Free,Paid_Social,
493,2026-02-14,signup,Pro,Affiliate,
493,2026-02-15,email_verified,Pro,Affiliate,
493,2026-02-15,first_session,Pro,Affiliate,
493,2026-02-19,first_key_action,Pro,Affiliate,
493,2026-02-20,feature_used,Pro,Affiliate,F3_Integrations
493,2026-02-22,feature_used,Pro,Affiliate,F3_Integrations
493,2026-02-23,feature_used,Pro,Affiliate,F2_Reports
493,2026-02-25,feature_used,Pro,Affiliate,F1_Search
493,2026-03-01,feature_used,Pro,Affiliate,F2_Reports
494,2025-05-21,signup,Free,Organic,
494,2025-05-22,email_verified,Free,Organic,
494,2025-05-22,first_session,Free,Organic,
495,2025-01-18,signup,Free,Paid_Social,
495,2025-01-18,email_verified,Free,Paid_Social,
496,2024-09-15,signup,Pro,Paid_Social,
496,2024-09-18,email_verified,Pro,Paid_Social,
496,2024-09-19,first_session,Pro,Paid_Social,
496,2024-09-25,first_key_action,Pro,Paid_Social,
496,2024-09-28,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-10-04,feature_used,Pro,Paid_Social,F2_Reports
496,2024-10-08,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-10-12,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-10-18,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-10-20,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-10-22,feature_used,Pro,Paid_Social,F2_Reports
496,2024-10-24,feature_used,Pro,Paid_Social,F1_Search
496,2024-10-24,feature_used,Pro,Paid_Social,F1_Search
496,2024-10-26,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-10-29,feature_used,Pro,Paid_Social,F1_Search
496,2024-10-29,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-10-30,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-11-05,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-08,feature_used,Pro,Paid_Social,F2_Reports
496,2024-11-09,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-11,feature_used,Pro,Paid_Social,F2_Reports
496,2024-11-12,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-11-13,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-13,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-11-15,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-16,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-17,feature_used,Pro,Paid_Social,F2_Reports
496,2024-11-18,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-11-19,feature_used,Pro,Paid_Social,F5_API
496,2024-11-20,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-20,feature_used,Pro,Paid_Social,F2_Reports
496,2024-11-21,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-11-21,feature_used,Pro,Paid_Social,F2_Reports
496,2024-11-23,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-11-25,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-11-25,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-26,feature_used,Pro,Paid_Social,F2_Reports
496,2024-11-28,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-11-28,feature_used,Pro,Paid_Social,F2_Reports
496,2024-11-28,feature_used,Pro,Paid_Social,F3_Integrations
496,2024-11-29,feature_used,Pro,Paid_Social,F1_Search
496,2024-11-30,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-01,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-12-03,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-04,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-05,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-07,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-07,feature_used,Pro,Paid_Social,F5_API
496,2024-12-08,feature_used,Pro,Paid_Social,F2_Reports
496,2024-12-09,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-12-10,feature_used,Pro,Paid_Social,F2_Reports
496,2024-12-12,feature_used,Pro,Paid_Social,F2_Reports
496,2024-12-12,feature_used,Pro,Paid_Social,F5_API
496,2024-12-12,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-13,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-13,feature_used,Pro,Paid_Social,F4_Collaboration
496,2024-12-18,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-23,feature_used,Pro,Paid_Social,F1_Search
496,2024-12-29,feature_used,Pro,Paid_Social,F2_Reports
496,2024-12-31,feature_used,Pro,Paid_Social,F2_Reports
496,2025-01-01,feature_used,Pro,Paid_Social,F4_Collaboration
496,2025-01-06,feature_used,Pro,Paid_Social,F1_Search
496,2025-01-10,feature_used,Pro,Paid_Social,F5_API
496,2025-01-10,feature_used,Pro,Paid_Social,F5_API
496,2025-01-15,feature_used,Pro,Paid_Social,F4_Collaboration
496,2025-01-15,feature_used,Pro,Paid_Social,F1_Search
496,2025-01-18,feature_used,Pro,Paid_Social,F1_Search
496,2025-01-18,feature_used,Pro,Paid_Social,F3_Integrations
496,2025-01-19,feature_used,Pro,Paid_Social,F3_Integrations
496,2025-01-22,feature_used,Pro,Paid_Social,F1_Search
496,2025-01-22,feature_used,Pro,Paid_Social,F3_Integrations
496,2025-01-24,feature_used,Pro,Paid_Social,F1_Search
496,2025-01-25,feature_used,Pro,Paid_Social,F4_Collaboration
496,2025-01-26,feature_used,Pro,Paid_Social,F2_Reports
496,2025-02-02,feature_used,Pro,Paid_Social,F1_Search
496,2025-02-11,feature_used,Pro,Paid_Social,F1_Search
496,2025-02-11,feature_used,Pro,Paid_Social,F5_API
496,2025-02-11,feature_used,Pro,Paid_Social,F1_Search
496,2025-02-18,feature_used,Pro,Paid_Social,F5_API
496,2025-02-19,feature_used,Pro,Paid_Social,F4_Collaboration
496,2025-02-23,feature_used,Pro,Paid_Social,F4_Collaboration
496,2025-02-25,feature_used,Pro,Paid_Social,F1_Search
496,2025-02-27,feature_used,Pro,Paid_Social,F2_Reports
496,2025-03-02,feature_used,Pro,Paid_Social,F4_Collaboration
496,2025-03-08,feature_used,Pro,Paid_Social,F1_Search
497,2025-11-07,signup,Free,Organic,
497,2025-11-07,email_verified,Free,Organic,
498,2025-07-07,signup,Free,Organic,
499,2024-12-10,signup,Enterprise,Paid_Search,
499,2024-12-11,email_verified,Enterprise,Paid_Search,
499,2024-12-13,first_session,Enterprise,Paid_Search,
499,2024-12-19,first_key_action,Enterprise,Paid_Search,
499,2024-12-28,feature_used,Enterprise,Paid_Search,F5_API
499,2025-01-01,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-01-02,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-01-04,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-01-06,feature_used,Enterprise,Paid_Search,F5_API
499,2025-01-10,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-01-11,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-01-12,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-01-13,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-01-13,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-01-13,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-01-13,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-01-14,feature_used,Enterprise,Paid_Search,F5_API
499,2025-01-16,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-01-18,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-01-19,feature_used,Enterprise,Paid_Search,F5_API
499,2025-01-21,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-01-21,feature_used,Enterprise,Paid_Search,F5_API
499,2025-01-25,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-01-28,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-01-30,feature_used,Enterprise,Paid_Search,F5_API
499,2025-02-01,feature_used,Enterprise,Paid_Search,F5_API
499,2025-02-01,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-02-01,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-02-01,feature_used,Enterprise,Paid_Search,F5_API
499,2025-02-04,feature_used,Enterprise,Paid_Search,F5_API
499,2025-02-04,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-02-05,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-02-06,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-02-06,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-02-07,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-02-07,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-02-09,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-02-09,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-02-11,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-02-11,feature_used,Enterprise,Paid_Search,F5_API
499,2025-02-15,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-02-17,feature_used,Enterprise,Paid_Search,F5_API
499,2025-02-22,feature_used,Enterprise,Paid_Search,F1_Search
499,2025-02-22,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-02-23,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-02-23,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-02-23,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-02-24,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-02-25,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-03-03,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-03-06,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-03-09,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-03-13,feature_used,Enterprise,Paid_Search,F3_Integrations
499,2025-03-16,feature_used,Enterprise,Paid_Search,F4_Collaboration
499,2025-03-17,feature_used,Enterprise,Paid_Search,F5_API
499,2025-03-18,feature_used,Enterprise,Paid_Search,F5_API
499,2025-03-21,feature_used,Enterprise,Paid_Search,F2_Reports
499,2025-03-28,feature_used,Enterprise,Paid_Search,F3_Integrations
500,2025-03-11,signup,Pro,Affiliate,
500,2025-03-12,email_verified,Pro,Affiliate,
500,2025-03-14,first_session,Pro,Affiliate,
500,2025-03-18,first_key_action,Pro,Affiliate,
500,2025-03-26,feature_used,Pro,Affiliate,F1_Search
500,2025-03-27,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-03-29,feature_used,Pro,Affiliate,F3_Integrations
500,2025-04-01,feature_used,Pro,Affiliate,F1_Search
500,2025-04-03,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-04-07,feature_used,Pro,Affiliate,F1_Search
500,2025-04-08,feature_used,Pro,Affiliate,F1_Search
500,2025-04-10,feature_used,Pro,Affiliate,F3_Integrations
500,2025-04-11,feature_used,Pro,Affiliate,F5_API
500,2025-04-11,feature_used,Pro,Affiliate,F3_Integrations
500,2025-04-11,feature_used,Pro,Affiliate,F1_Search
500,2025-04-13,feature_used,Pro,Affiliate,F1_Search
500,2025-04-17,feature_used,Pro,Affiliate,F2_Reports
500,2025-04-17,feature_used,Pro,Affiliate,F1_Search
500,2025-04-17,feature_used,Pro,Affiliate,F2_Reports
500,2025-04-18,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-04-21,feature_used,Pro,Affiliate,F2_Reports
500,2025-04-22,feature_used,Pro,Affiliate,F3_Integrations
500,2025-04-23,feature_used,Pro,Affiliate,F5_API
500,2025-04-23,feature_used,Pro,Affiliate,F1_Search
500,2025-04-24,feature_used,Pro,Affiliate,F3_Integrations
500,2025-04-27,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-04-28,feature_used,Pro,Affiliate,F5_API
500,2025-04-28,feature_used,Pro,Affiliate,F2_Reports
500,2025-05-05,feature_used,Pro,Affiliate,F3_Integrations
500,2025-05-08,feature_used,Pro,Affiliate,F2_Reports
500,2025-05-08,feature_used,Pro,Affiliate,F1_Search
500,2025-05-08,feature_used,Pro,Affiliate,F3_Integrations
500,2025-05-08,feature_used,Pro,Affiliate,F2_Reports
500,2025-05-11,feature_used,Pro,Affiliate,F2_Reports
500,2025-05-14,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-05-15,feature_used,Pro,Affiliate,F1_Search
500,2025-05-15,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-05-17,feature_used,Pro,Affiliate,F3_Integrations
500,2025-05-18,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-05-18,feature_used,Pro,Affiliate,F5_API
500,2025-05-18,feature_used,Pro,Affiliate,F3_Integrations
500,2025-05-18,feature_used,Pro,Affiliate,F2_Reports
500,2025-05-20,feature_used,Pro,Affiliate,F1_Search
500,2025-05-21,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-05-21,feature_used,Pro,Affiliate,F3_Integrations
500,2025-05-22,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-05-22,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-05-23,feature_used,Pro,Affiliate,F2_Reports
500,2025-05-23,feature_used,Pro,Affiliate,F3_Integrations
500,2025-06-01,feature_used,Pro,Affiliate,F1_Search
500,2025-06-03,feature_used,Pro,Affiliate,F1_Search
500,2025-06-04,feature_used,Pro,Affiliate,F5_API
500,2025-06-09,feature_used,Pro,Affiliate,F1_Search
500,2025-06-09,feature_used,Pro,Affiliate,F5_API
500,2025-06-10,feature_used,Pro,Affiliate,F4_Collaboration
500,2025-06-17,feature_used,Pro,Affiliate,F3_Integrations
500,2025-06-30,feature_used,Pro,Affiliate,F1_Search
500,2025-07-04,feature_used,Pro,Affiliate,F1_Search
501,2024-10-27,signup,Free,Paid_Search,
501,2024-10-30,email_verified,Free,Paid_Search,
501,2024-11-01,first_session,Free,Paid_Search,
502,2025-10-08,signup,Free,Organic,
503,2025-01-30,signup,Free,Referral,
503,2025-01-30,email_verified,Free,Referral,
503,2025-02-01,first_session,Free,Referral,
503,2025-02-07,first_key_action,Free,Referral,
503,2025-02-11,feature_used,Free,Referral,F2_Reports
503,2025-02-11,feature_used,Free,Referral,F2_Reports
503,2025-02-13,feature_used,Free,Referral,F1_Search
503,2025-02-15,feature_used,Free,Referral,F1_Search
503,2025-02-15,feature_used,Free,Referral,F4_Collaboration
503,2025-02-24,feature_used,Free,Referral,F1_Search
503,2025-02-26,feature_used,Free,Referral,F1_Search
503,2025-02-27,feature_used,Free,Referral,F3_Integrations
503,2025-02-27,feature_used,Free,Referral,F3_Integrations
503,2025-02-27,feature_used,Free,Referral,F1_Search
503,2025-02-28,feature_used,Free,Referral,F2_Reports
503,2025-02-28,feature_used,Free,Referral,F1_Search
503,2025-02-28,feature_used,Free,Referral,F1_Search
503,2025-02-28,feature_used,Free,Referral,F2_Reports
503,2025-03-02,feature_used,Free,Referral,F1_Search
503,2025-03-03,feature_used,Free,Referral,F1_Search
503,2025-03-03,feature_used,Free,Referral,F4_Collaboration
503,2025-03-04,feature_used,Free,Referral,F4_Collaboration
503,2025-03-05,feature_used,Free,Referral,F1_Search
503,2025-03-06,feature_used,Free,Referral,F4_Collaboration
503,2025-03-06,feature_used,Free,Referral,F1_Search
503,2025-03-06,feature_used,Free,Referral,F1_Search
503,2025-03-10,feature_used,Free,Referral,F1_Search
503,2025-03-11,feature_used,Free,Referral,F1_Search
503,2025-03-11,feature_used,Free,Referral,F1_Search
503,2025-03-16,feature_used,Free,Referral,F2_Reports
503,2025-03-16,feature_used,Free,Referral,F1_Search
503,2025-03-30,feature_used,Free,Referral,F2_Reports
504,2025-08-19,signup,Pro,Paid_Search,
504,2025-08-22,email_verified,Pro,Paid_Search,
504,2025-08-24,first_session,Pro,Paid_Search,
504,2025-08-29,first_key_action,Pro,Paid_Search,
504,2025-09-03,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-09-09,feature_used,Pro,Paid_Search,F2_Reports
504,2025-09-14,feature_used,Pro,Paid_Search,F1_Search
504,2025-09-17,feature_used,Pro,Paid_Search,F2_Reports
504,2025-09-18,feature_used,Pro,Paid_Search,F1_Search
504,2025-09-20,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-09-22,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-09-23,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-09-24,feature_used,Pro,Paid_Search,F1_Search
504,2025-09-25,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-09-28,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-09-30,feature_used,Pro,Paid_Search,F2_Reports
504,2025-10-01,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-01,feature_used,Pro,Paid_Search,F2_Reports
504,2025-10-01,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-10-02,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-02,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-03,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-10-04,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-04,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-05,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-10-05,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-05,feature_used,Pro,Paid_Search,F2_Reports
504,2025-10-05,feature_used,Pro,Paid_Search,F2_Reports
504,2025-10-05,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-10-06,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-10-07,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-10-07,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-12,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-19,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-20,feature_used,Pro,Paid_Search,F5_API
504,2025-10-20,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-21,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-10-22,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-10-27,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-10-27,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-10-28,feature_used,Pro,Paid_Search,F2_Reports
504,2025-10-28,feature_used,Pro,Paid_Search,F2_Reports
504,2025-10-30,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-31,feature_used,Pro,Paid_Search,F1_Search
504,2025-10-31,feature_used,Pro,Paid_Search,F2_Reports
504,2025-10-31,feature_used,Pro,Paid_Search,F1_Search
504,2025-11-01,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-11-02,feature_used,Pro,Paid_Search,F4_Collaboration
504,2025-11-13,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-11-14,feature_used,Pro,Paid_Search,F1_Search
504,2025-11-16,feature_used,Pro,Paid_Search,F3_Integrations
504,2025-11-16,feature_used,Pro,Paid_Search,F4_Collaboration
505,2024-10-17,signup,Pro,Organic,
506,2025-12-22,signup,Free,Organic,
506,2025-12-24,email_verified,Free,Organic,
507,2024-09-27,signup,Free,Referral,
507,2024-09-29,email_verified,Free,Referral,
507,2024-10-01,first_session,Free,Referral,
508,2025-06-20,signup,Pro,Paid_Social,
508,2025-06-22,email_verified,Pro,Paid_Social,
509,2026-03-01,signup,Pro,Organic,
509,2026-03-02,email_verified,Pro,Organic,
510,2025-01-18,signup,Free,Paid_Search,
511,2026-01-30,signup,Free,Content,
511,2026-01-30,email_verified,Free,Content,
512,2024-10-13,signup,Free,Paid_Search,
512,2024-10-14,email_verified,Free,Paid_Search,
512,2024-10-16,first_session,Free,Paid_Search,
513,2025-05-24,signup,Free,Organic,
513,2025-05-25,email_verified,Free,Organic,
513,2025-05-27,first_session,Free,Organic,
513,2025-05-27,first_key_action,Free,Organic,
513,2025-05-29,feature_used,Free,Organic,F1_Search
513,2025-05-30,feature_used,Free,Organic,F1_Search
513,2025-05-31,feature_used,Free,Organic,F2_Reports
513,2025-05-31,feature_used,Free,Organic,F2_Reports
513,2025-06-01,feature_used,Free,Organic,F5_API
513,2025-06-02,feature_used,Free,Organic,F4_Collaboration
